0 2 0.5 2.5
0.1 2.03588419058091 0.22620935450899 2.2620935450899
0.2 2.04682688269495 0 2.04682688269495
0.3 2.03725010687472 -0.185204555170429 1.85204555170429
0.4 2.01096013810692 -0.33516002301782 1.6758001150891
0.5 1.97122464406606 -0.454897994784475 1.51632664928158
0.6 1.92084072632909 -0.548811636094026 1.37202909023507
0.7 1.86219488921779 -0.620731629739262 1.24146325947852
0.8 1.79731585646889 -0.673993446175832 1.12332241029305
0.9 1.72792105389755 -0.711496904546048 1.0164241493515
1 1.65545748527149 -0.735758882342885 0.919698602928606
1.1 1.58113764756588 -0.748959938320679 0.832177709245199
1.2 1.50597105956101 -0.752985529780505 0.752985529780505
1.3 1.43079191342857 -0.749462430843535 0.681329482585031
1.4 1.35628330167884 -0.739790891824819 0.616492409854016
1.5 1.28299842085347 -0.725173020482397 0.557825400371075
1.6 1.21137910796793 -0.706637812981294 0.504741294986639
1.7 1.14177202532959 -0.685063215197755 0.456708810131837
1.8 1.07444277344031 -0.661195552886346 0.413247220553966
1.9 1.00958817975279 -0.635666631696199 0.373921548056588
2 0.947346982656289 -0.609008774564757 0.338338208091532
2.1 0.887809104834119 -0.581668034201664 0.306141070632455
2.2 0.831023687717504 -0.554015791811669 0.277007895905835
2.3 0.777006038851729 -0.52635892954472 0.250647109307009
2.4 0.7257436263153 -0.498948743091769 0.226794883223531
2.5 0.677201238647165 -0.471988742087418 0.205212496559747
2.6 0.631325414821838 -0.445641469286003 0.185683945535835
2.7 0.58804823647281 -0.420034454623436 0.168013781849374
2.8 0.547290563626962 -0.395265407063917 0.152025156563045
2.9 0.508964785521767 -0.371406735380749 0.137558050141018
3 0.472977149494707 -0.348509478575048 0.12446767091966
3.1 0.439229723337189 -0.326606717353294 0.112623005983895
3.2 0.407622039783662 -0.305716529837747 0.101905509945916
3.3 0.37805246586271 -0.28584454735961 0.0922079185031
3.4 0.350419334583424 -0.266986159682609 0.0834331749008151
3.5 0.324621871789924 -0.249128413234128 0.0754934585557963
3.6 0.300560946920218 -0.232251640801987 0.0683093061182314
3.7 0.278139672791318 -0.21633085661547 0.0618088161758485
3.8 0.257263876345904 -0.20133694670549 0.055926929640414
3.9 0.237842459488201 -0.187237680873691 0.050604778614511
4 0.21978766666481 -0.173998569442975 0.0457890972218354
4.1 0.203015273671575 -0.161583585167172 0.0414316885044031
4.2 0.187444710255971 -0.149955768204777 0.0374889420511943
4.3 0.172999127405562 -0.13907772987506 0.0339213975305024
4.4 0.15960541873989 -0.128912068982219 0.0306933497576711
4.5 0.147194204131711 -0.119421712786105 0.0277724913456058
4.6 0.135699782552553 -0.110570193190969 0.025129589361584
4.7 0.125060060148317 -0.102321867394078 0.0227381927542396
4.8 0.11521645868628 -0.0946420910637303 0.0205743676225501
4.9 0.106113808760672 -0.087497351083361 0.0186164576773108
5 0.0977002314867393 -0.0808553639890256 0.0168448674977137
5.1 0.0899270118413556 -0.0746851454275665 0.0152418664137891
5.2 0.0827484663114116 -0.0689570552595096 0.0137914110519019
5.3 0.0761218070803808 -0.0636428223131052 0.0124789847672755
5.4 0.0700070046104963 -0.0587155522539647 0.0112914523565317
5.5 0.064366650155809 -0.0541497215596489 0.0102169285961602
5.6 0.0591658194637269 -0.0499211601725195 0.00924465929120732
5.7 0.0543719386839082 -0.04600702504023 0.00836491364367817
5.8 0.0499546532987009 -0.0423857664352614 0.00756888686343953
5.9 0.0458857007143702 -0.0390370886674492 0.00684861204692092
6 0.0421387870033281 -0.0359419065616622 0.00619688044166589
6.1 0.0386894681611301 -0.0330822988624156 0.00560716929871451
6.2 0.0355150361351753 -0.030441459544436 0.00507357659073933
6.3 0.0325944097922631 -0.0280036478496908 0.00459076194257226
6.4 0.0299080309171308 -0.025754137734196 0.00415389318293484
6.5 0.0274377652718407 -0.0236791672893968 0.00375859798244393
6.6 0.025166808694636 -0.0217658886007663 0.00340092009386973
6.7 0.0230795981751278 -0.0200023184184441 0.0030772797566837
6.8 0.0211617278090512 -0.0183772899394392 0.002784437869612
6.9 0.0193998695091838 -0.0168804059365626 0.00251946357262128
7 0.0177816983283131 -0.0155019934144268 0.00227970491388629
7.1 0.0162958222345016 -0.0142330599263368 0.00206276230816476
7.2 0.0149317161675336 -0.0130652516465919 0.0018664645209417
7.3 0.0136796601976753 -0.0119908132596907 0.00168884693798461
7.4 0.0125306816031562 -0.0110025497003323 0.00152813190282393
7.5 0.0114765006805675 -0.010093789755198 0.00138271092536958
7.6 0.0105094801022528 -0.00925835151865129 0.00125112858360153
7.7 0.00962257763634444 -0.00849050967912744 0.00113206795721699
7.8 0.00880930204806541 -0.00778496460061594 0.00102433744744947
7.9 0.00806367200498517 -0.00713681315383745 0.000926858851147721
8 0.00738017781385526 -0.00654152124409898 0.00083865656975628
8.1 0.00675374582225479 -0.00599489797705762 0.000758847845197167
8.2 0.0061797053243732 -0.00549307139944284 0.000686633924930355
8.3 0.0056537578167059 -0.00503246574893603 0.00062129206776988
8.4 0.00517194845611351 -0.00460978014566639 0.00056216831044712
8.5 0.00473063957949748 -0.00422196865697087 0.000508670922526611
8.6 0.00432648615118811 -0.00386622166701916 0.000460264484168948
8.7 0.00395641301095629 -0.00353994848348721 0.000416464527469083
8.8 0.00361759380229144 -0.00324076111455274 0.000376832687738691
8.9 0.00330743146718878 -0.00296645915098375 0.000340972316205028
9 0.00302354020012365 -0.00271501568990695 0.000308524510216699
9.1 0.00276372876013034 -0.00248456423890505 0.000279164521225287
9.2 0.00252598504592733 -0.0022733865413346 0.000252598504592733
9.3 0.00230846184482387 -0.00207990126612844 0.000228560578695433
9.4 0.00210946367169412 -0.00190265350780254 0.000206810163891581
9.5 0.00192743461960829 -0.00174030504488904 0.000187129574719252
9.6 0.0017609471487622 -0.00159162530753506 0.000169321841227134
9.7 0.00160869174514708 -0.00145548300751402 0.000153208737633055
9.8 0.00146946738495269 -0.00133083838637225 0.000138628998580442
9.9 0.00134217274500269 -0.00121673603986225 0.000125436705140438
10 0.00122579810358709 -0.00111229827918088 0.000113499824406212
10.1 0.00111941787988944 -0.00101671899182619 0.000102698888063252
10.2 0.00102218376381348 -0.000929257967103167 9.29257967103166e-05
10.3 0.000933318391403701 -0.000849235653439404 8.40827379642974e-05
10.4 0.000852109524235302 -0.000776028316714292 7.60812075210091e-05
10.5 0.000777904694130357 -0.000709063570755989 6.88411233743678e-05
10.6 0.00071010627734784 -0.000647816253019082 6.22900243287579e-05
10.7 0.00064816696500485 -0.00059180462022182 5.63623447830304e-05
10.8 0.000591585598923986 -0.000540586840396056 5.09987585279298e-05
10.9 0.000539903344376581 -0.00049375775938713 4.61455849894513e-05
11 0.000492700173312247 -0.000450945921336633 4.17542519756141e-05
11.1 0.000449591633640686 -0.000411810824091049 3.77808095496375e-05
11.2 0.000410225881970428 -0.000376040391806226 3.41854901642024e-05
11.3 0.000374280958919094 -0.000343348648264623 3.09323106544706e-05
11.4 0.000341462287699024 -0.000313473575592546 2.79887121064774e-05
11.5 0.000311500378157894 -0.000286175144161318 2.53252339965768e-05
11.6 0.000284148719823676 -0.000261233500483057 2.2915219340619e-05
11.7 0.000259181848773667 -0.000238447300871774 2.07345479018934e-05
11.8 0.000236393574324921 -0.000217632179537229 1.87613947876922e-05
11.9 0.000215595352634298 -0.000198619340615849 1.69760120184487e-05
12 0.000196614795306503 -0.000181254264423182 1.53605308833205e-05
12.1 0.000179294302043217 -0.000165395518939092 1.38987831041253e-05
12.2 0.000163489807231122 -0.000150913668213343 1.25761390177786e-05
12.3 0.000149069631165976 -0.000137690270008268 1.13793611577081e-05
12.4 0.000135913427348678 -0.000125616955579839 1.02964717688393e-05
12.5 0.000123911217971616 -0.000114594585041419 9.31663293019669e-06
12.6 0.000112962510343662 -0.000104532472258315 8.43003808534794e-06
12.7 0.000102975487583729 -9.5347673688638e-05 7.62781389509104e-06
12.8 9.38662674492648e-05 -8.69643360191718e-05 6.901931430093e-06
