81.7834709194  3.06719102343
84.9489541648  3.03462432338
86.3875141246  3.63710827441
88.0419024874  4.23737176862
89.3362807842  5.45862302071
90.774544683  6.67839396825
92.1396815371  10.3680530541
93.1454004471  13.4441259048
94.3657635164  18.9871262848
94.9398256201  22.0676400491
95.5138877238  25.1481538135
96.3028900479  30.0783081106
96.7330665496  33.1603021795
97.3784793325  37.4746497846
98.0949467337  43.640118227
98.9550036761  50.4213933613
100.245533181  59.6673755681
101.321418527  66.4464302456
102.757609999  71.9872101687
103.835567771  74.4452558706
104.771712367  72.5837729015
105.563971361  70.723770237
106.50100414  67.0104262784
107.294151317  63.2985626243
108.377142124  55.2627293855
109.45983687  47.8441831433
110.18222549  41.6639116554
111.120738573  34.8641327142
112.203729381  26.8282994755
112.99776474  21.2645748319
113.863150779  16.934684029
115.088842945  11.3665184717
116.38588579  7.03218675522
116.818134718  5.79317184855
117.754279314  3.93168887946
118.690127849  2.68749290687
119.769861986  1.44181662974
121.640374813  1.42257267062
123.007584094  0.7912227809
125.165868125  0.76901821268
126.605020206  0.136928170689
128.331943492  -0.498122480398
129.194961043  0.110282688825
130.633817064  0.0954796433453
132.144911947  -0.53735055092
133.152999344  -2.39957367229
134.231845298  -1.79338895989
135.886529722  -1.81041246219
137.901224212  -2.44842372237
