99.6975244374  2.2656061107
100.416952448  2.25820458796
101.136084397  2.86809006173
101.637907639  6.56663097488
102.137658454  14.5861808636
102.493819729  21.9899240604
102.705503279  30.6297215547
103.059592127  42.3544737271
103.484143471  57.1649207297
103.83852838  68.2723859055
104.265152151  78.7618239326
104.692368043  88.0166879666
105.120768179  94.8024040146
105.550352559  99.1189720765
105.981417244  100.349105156
106.413666172  99.1100902492
107.134574486  96.0162537439
107.712781443  90.4547495571
108.290692338  85.5105323669
108.868899295  79.9490281801
109.592472158  71.2996087062
110.603816225  62.6472286232
111.977242785  49.0528518067
113.132768515  39.7817044227
114.286813941  33.5969920212
115.368620504  28.0303067684
116.161767681  24.3184431144
117.026561598  21.2231263045
118.035241117  18.1263291901
119.547224182  15.6416380063
120.627550441  13.1613877362
121.635637839  11.2991646148
122.93149644  9.43398088433
124.587069046  7.5650963925
126.09845999  6.31497920172
127.321783668  5.68510961655
128.329278944  5.0574604882
130.05649829  3.80512284061
131.35176477  3.17451310316
132.862859652  2.5416829089
134.302307795  1.29230587039
136.02923108  0.657255219307
137.252258698  0.644672630649
