0  0
0.774212  0.774212
1.45088  1.45088
2.04068  2.04068
2.55314  2.55314
2.99677  2.99677
3.37917  3.37917
3.70714  3.70714
3.98672  3.98672
4.22334  4.22334
4.42182  4.42182
4.58646  4.58646
4.72113  4.72113
4.82924  4.82924
4.91387  4.91387
4.97775  4.97775
5.02332  5.02332
5.05274  5.05274
5.06797  5.06797
5.07072  5.07072
5.06253  5.06253
5.04478  5.04478
5.01869  5.01869
4.98535  4.98535
4.94573  4.94573
4.90068  4.90068
4.85097  4.85097
4.79729  4.79729
4.74024  4.74024
4.68035  4.68035
4.61811  4.61811
4.55393  4.55393
4.48818  4.48818
4.42121  4.42121
4.35329  4.35329
4.2847  4.2847
4.21565  4.21565
4.14636  4.14636
4.07698  4.07698
4.00768  4.00768
3.9386  3.9386
3.86985  3.86985
3.80153  3.80153
3.73373  3.73373
3.66653  3.66653
3.6  3.6
3.53419  3.53419
3.46915  3.46915
3.40492  3.40492
3.34154  3.34154
3.27903  3.27903
3.21741  3.21741
3.1567  3.1567
3.09693  3.09693
3.03808  3.03808
2.98019  2.98019
2.92323  2.92323
2.86723  2.86723
2.81218  2.81218
2.75807  2.75807
2.70491  2.70491
2.65268  2.65268
2.60137  2.60137
2.551  2.551
2.50153  2.50153
2.45297  2.45297
2.40529  2.40529
2.3585  2.3585
2.31258  2.31258
2.26752  2.26752
2.2233  2.2233
2.17992  2.17992
2.13736  2.13736
2.09561  2.09561
2.05465  2.05465
2.01447  2.01447
1.97506  1.97506
1.93641  1.93641
1.89851  1.89851
1.86133  1.86133
1.82487  1.82487
1.78911  1.78911
1.75405  1.75405
1.71967  1.71967
1.68595  1.68595
1.65289  1.65289
1.62047  1.62047
1.58869  1.58869
1.55752  1.55752
1.52696  1.52696
1.497  1.497
1.46762  1.46762
1.43881  1.43881
1.41057  1.41057
1.38288  1.38288
1.35574  1.35574
1.32912  1.32912
1.30302  1.30302
1.27744  1.27744
1.25236  1.25236
1.22776  1.22776
1.20365  1.20365
1.18002  1.18002
1.15684  1.15684
1.13412  1.13412
1.11185  1.11185
1.09001  1.09001
1.0686  1.0686
1.04761  1.04761
1.02704  1.02704
1.00686  1.00686
0.987085  0.987085
0.967696  0.967696
0.948688  0.948688
0.930052  0.930052
0.911783  0.911783
0.893872  0.893872
0.876313  0.876313
0.859099  0.859099
0.842222  0.842222
0.825678  0.825678
0.809458  0.809458
0.793556  0.793556
0.777967  0.777967
0.762684  0.762684
0.747701  0.747701
0.733013  0.733013
0.718613  0.718613
0.704496  0.704496
0.690656  0.690656
0.677088  0.677088
0.663786  0.663786
0.650746  0.650746
0.637962  0.637962
0.625429  0.625429
0.613142  0.613142
0.601097  0.601097
0.589288  0.589288
0.577711  0.577711
0.566362  0.566362
0.555235  0.555235
0.544327  0.544327
0.533634  0.533634
0.52315  0.52315
0.512872  0.512872
0.502797  0.502797
0.492919  0.492919
0.483235  0.483235
0.473742  0.473742
0.464435  0.464435
0.455311  0.455311
0.446366  0.446366
0.437597  0.437597
0.429  0.429
0.420572  0.420572
0.412309  0.412309
0.404209  0.404209
0.396268  0.396268
0.388483  0.388483
0.380851  0.380851
0.373369  0.373369
0.366034  0.366034
0.358843  0.358843
0.351794  0.351794
0.344882  0.344882
0.338107  0.338107
0.331464  0.331464
0.324953  0.324953
0.318569  0.318569
0.31231  0.31231
0.306175  0.306175
0.30016  0.30016
0.294263  0.294263
0.288482  0.288482
0.282814  0.282814
0.277258  0.277258
0.271811  0.271811
0.266471  0.266471
0.261236  0.261236
0.256104  0.256104
0.251073  0.251073
0.24614  0.24614
0.241305  0.241305
0.236564  0.236564
0.231917  0.231917
0.22736  0.22736
0.222894  0.222894
0.218515  0.218515
0.214222  0.214222
0.210013  0.210013
0.205888  0.205888
0.201843  0.201843
0.197877  0.197877
0.19399  0.19399
0.190179  0.190179
0.186443  0.186443
0.18278  0.18278
0.179189  0.179189
0.175669  0.175669
0.172218  0.172218
