80.0723763571  2.4295010846
81.5922798552  3.03687635575
82.7503015682  1.51843817787
83.7635705669  0.60737527115
84.7044632087  1.82212581345
86.441495778  2.73318872017
87.8166465621  2.73318872017
89.2641737033  3.34056399132
90.7117008444  4.25162689805
91.7249698432  2.4295010846
93.6067551267  2.12581344902
94.7647768396  0
95.8504221954  -0.303687635575
97.0084439083  -0.303687635575
98.0940892642  0.303687635575
99.3244873341  0.60737527115
100.337756333  1.82212581345
101.061519903  6.0737527115
101.568154403  13.0585683297
102.002412545  21.5618221258
102.291917973  31.5835140998
102.509047045  40.0867678959
102.87092883  49.8047722343
103.160434258  62.863340564
103.449939686  73.7960954447
103.956574186  85.9436008677
104.318455971  92.6247288503
104.607961399  94.7505422993
104.897466828  96.5726681128
105.259348613  95.3579175705
105.548854041  92.3210412148
105.910735826  87.4620390456
106.272617612  81.0845986985
106.634499397  74.0997830803
106.996381182  65.5965292842
107.430639324  56.1822125813
107.79252111  47.6789587852
108.51628468  35.2277657267
109.457177322  23.6876355748
110.470446321  14.273318872
111.48371532  7.59219088937
112.352231604  3.6442516269
113.148371532  1.51843817787
114.089264174  0
117.12907117  0.303687635575
118.793727382  0.303687635575
119.879372738  1.82212581345
121.037394451  2.12581344902
122.629674306  0.303687635575
124.366706876  0.303687635575
125.23522316  0.303687635575
129.794933655  1.51843817787
130.735826297  1.2147505423
131.38721351  0.303687635575
133.268998794  0.60737527115
134.716525935  -0.303687635575
135.657418577  -1.51843817787
137.394451146  -1.82212581345
137.901085645  -2.73318872017
139.348612786  -2.4295010846
139.927623643  -1.82212581345
