80.2171290712  4.55531453362
80.8685162847  4.25162689805
81.5199034982  1.51843817787
82.2436670688  0.303687635575
83.5464414958  1.51843817787
84.4873341375  3.34056399132
85.138721351  3.94793926247
85.7177322075  3.6442516269
86.2243667069  2.12581344902
86.8757539204  1.51843817787
87.3100120627  3.94793926247
87.8890229192  4.25162689805
88.3956574186  3.6442516269
88.7575392039  4.25162689805
89.1917973462  4.8590021692
89.7708082027  4.25162689805
90.4221954162  2.12581344902
91.2907117008  1.2147505423
91.9420989144  2.12581344902
92.810615199  2.12581344902
93.6067551267  1.51843817787
94.3305186972  -1.2147505423
95.0542822678  -1.82212581345
95.9951749095  -1.2147505423
96.7189384801  -0.303687635575
97.3703256936  0.911062906725
98.0217129071  0.911062906725
98.8902291918  1.51843817787
99.8311218335  2.73318872017
100.048250905  3.34056399132
100.554885404  6.98481561822
100.772014475  12.147505423
101.133896261  21.5618221258
101.423401689  32.7982646421
101.64053076  43.1236442516
101.785283474  48.590021692
101.930036188  59.2190889371
102.074788902  67.4186550976
102.291917973  79.262472885
102.436670688  90.4989154013
102.653799759  101.127982646
103.015681544  112.364425163
103.232810615  118.74186551
103.377563329  122.386117137
103.5946924  124.511930586
103.884197829  124.815618221
104.028950543  120.867678959
104.318455971  115.401301518
104.607961399  108.720173536
104.752714113  100.824295011
105.042219542  91.409978308
105.404101327  79.5661605206
105.765983112  66.8112798265
106.272617612  52.5379609544
106.706875754  38.568329718
107.141133896  27.3318872017
108.154402895  14.8806941432
108.805790109  9.41431670282
109.74668275  4.55531453362
110.687575392  0.911062906725
111.556091677  -0.911062906725
112.062726176  -2.4295010846
112.931242461  -2.73318872017
113.510253317  -1.2147505423
114.234016888  0
115.681544029  0
116.477683957  0.303687635575
117.346200241  -0.911062906725
117.780458384  0
118.721351025  1.82212581345
119.300361882  3.03687635575
119.951749095  3.94793926247
120.458383595  1.82212581345
121.326899879  0.303687635575
121.905910736  -0.911062906725
122.774427021  -0.303687635575
123.570566948  0
124.439083233  2.12581344902
125.23522316  1.82212581345
125.74185766  1.2147505423
126.46562123  2.12581344902
127.261761158  1.2147505423
128.057901086  1.82212581345
128.998793727  0.60737527115
130.084439083  -0.303687635575
131.025331725  -0.303687635575
132.328106152  -1.2147505423
133.196622437  -0.303687635575
133.630880579  0.60737527115
134.282267793  -1.2147505423
134.788902292  -2.12581344902
135.367913148  -2.4295010846
136.019300362  -1.51843817787
136.598311218  -1.51843817787
137.322074789  -3.03687635575
137.828709288  -4.8590021692
138.335343788  -3.34056399132
138.986731001  -2.12581344902
139.782870929  -1.51843817787
