0.829270424311  0.174169262559
2.56497012904  0.875008063392
4.01076228705  0.883331564589
5.31422257458  2.96337451386
7.05516608506  8.50016751046
8.21779273233  14.0336311066
9.24707689042  29.9290213435
10.1362765234  49.9686828267
11.1850376742  83.826188648
12.0892196093  117.682862119
12.837585602  141.175944249
13.8788556018  168.124944076
14.616733983  181.946117815
15.3501176735  191.622187957
16.3696633352  198.536520402
17.230396594  192.323859108
18.0768966658  172.985036426
18.7780684067  152.954530794
19.3354100469  133.614043411
19.7429286655  109.436769483
20.1556910899  90.09544975
20.8418805286  56.2479321302
21.3924801328  30.689789353
22.2292417082  2.36990887847
23.0697488592  -22.4957185991
23.6323343051  -37.0002517859
24.3372516215  -53.5765044208
25.1919919595  -65.3159705098
26.0512269881  -72.9103330025
27.204115139  -76.3579271985
29.3802945271  -69.4369359527
31.9939571381  -59.0591946596
34.1716347564  -50.7565022151
36.3463159143  -45.2172121681
38.5209970722  -39.6779221212
40.1166122518  -34.8328120741
41.4208216544  -32.0619185254
42.7235328268  -30.6727261755
45.1813794955  -30.6585762235
48.3636204733  -29.2585633221
50.6806335017  -25.7909927232
53.0013921056  -18.8691691273
55.0292467023  -15.4032632286
56.7671937524  -12.6298726296
59.6602762986  -11.2315244284
60.8154117948  -12.6065668263
63.9969036576  -11.8974045242
66.8899862038  -10.4990563231
69.3523275631  -6.33980277464
71.2318573685  -6.32898222308
72.966058843  -7.00984462104
74.8455886484  -6.99902406948
76.726616684  -5.60650231914
79.186710698  -3.51980056891
80.4886727553  -2.82145881844
82.5135308916  -2.11895531736
84.2477323661  -2.79981771532
85.9826829558  -2.78982951389
88.2952012935  -3.46736251137
91.4766931562  -2.75820020934
93.7914588392  -1.36318140863
95.9616453065  0.0310050419608
97.8411751119  0.0418255935177
99.7199558022  -0.638204454322
101.019670514  -2.01241450204
103.477517183  -1.99826455
105.791533751  -1.29409634869
108.104801204  -1.28077874677
110.417319541  -1.95831174425
112.875915325  -1.25331119282
115.190681008  0.141707607888
117.503948461  0.155025209804
119.09506895  0.855031660518
